ID,STATE,COUNTY,AREA_SQMI,Pop_Density,CDC_SVI_Overall_Ranking,FIPS,Lat,Long_,5_4_Confirmed,5_4_Deaths,ET_Total_Population,EM_Total_Pop_Median_Age,E_Total_Pop_SEX_Male,E_Total_Pop_SEX_Female,E_Total_Pop_RACE_One_Race,E_Total_Pop_RACE_White,E_Total_Pop_RACE_Black,E_Total_Pop_RACE_Native_Pop,E_Total_Pop_RACE_Asian,E_Total_Pop_RACE_Pacific_Islander,E_Total_Pop_RACE_Other_Race,E_Total_Pop_RACE_Two_or_More_Races,E_Total_Pop_RACE_Hispanic,E_Total_Pop_RACE_White_Alone,E_Total_Pop_in_Households_Householder_Spouse,E_Total_Pop_in_Households_Householder_Parent,E_Total_Pop_in_Households_Householder_Other_Relative,E_Total_Pop_in_Households_Householder_Nonrelative,E_Total_Pop_in_Households_Householder_Unmarried_Partner,E_Total_Households_TYPE_Family,E_Total_Households_TYPE_Family_Married_Couple,E_Total_Households_TYPE_Family_Female_Householder,E_Total_Households_TYPE_Nonfamily,E_Total_Households_TYPE_Nonfamily_Householder_Living_Alone,E_Total_Pop_Over_15_MARITAL_STATUS_Married,E_Total_Pop_Over_15_MARITAL_STATUS_Widowed,E_Total_Pop_Over_15_MARITAL_STATUS_Divorced,E_Total_Pop_Over_15_MARITAL_STATUS_Separated,E_Total_Pop_Over_15_MARITAL_STATUS_Never_Married,E_Total_Pop_Over_15_EDUCATION_Less_Than_High_School,E_Total_Pop_Over_15_EDUCATION_High_School_Grad,E_Total_Pop_Over_15_EDUCATION_Some_College,E_Total_Pop_Over_15_EDUCATION_Bachelors_Degree_or_Higher,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together_and_Responsible,E_Total_Pop_Over_18_VETERAN_STATUS_Civilian_Veteran,E_Total_Pop_DISABILITY_STATUS_Yes,E_Total_Pop_DISABILITY_STATUS_No,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Same_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_US_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_Foreign_House,ET_Total_Pop_CITIZENSHIP_Native,ET_Total_Pop_CITIZENSHIP_Foreign_Born,E_Total_Pop_CITIZENSHIP_Foreign_Born_Post_2010_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Btwn_2000_2009_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Before_2000_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_US_Citizen,E_Total_Pop_CITIZENSHIP_Foreign_Born_Not_US_Citizen,E_Total_Pop_Over_5_LANGUAGE_English_Only_At_Home,E_Total_Pop_Over_5_LANGUAGE_Nonenglish_At_Home,E_Total_Pop_Over_5_LANGUAGE_Limited_English,ET_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Employed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed_Percent_of_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Armed_Forces,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_Not_In_Labor_Force,EM_Total_Households_WITH_INCOME_Mean_Earnings,EM_Total_Households_WITH_INCOME_Mean_Social_Security,EM_Total_Households_WITH_INCOME_Mean_Suppl_Security,EM_Total_Households_WITH_INCOME_Mean_Retirement_Income,EM_Total_Households_WITH_INCOME_Mean_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_EARNINGS,E_Total_Households_WITH_INCOME_WITH_Social_Security,E_Total_Households_WITH_INCOME_WITH_Suppl_Security,E_Total_Households_WITH_INCOME_WITH_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_Retirement_Income,E_Total_Households_WITH_INCOME_WITH_SNAP,E_Total_Pop_POVERTY_STATUS_Below_100_Percent,E_Total_Pop_POVERTY_STATUS_Btwn_100_149_Percent,E_Total_Pop_POVERTY_STATUS_Above_150_Percent,E_Total_HOUSING_UNITS_Owner_Occupied,E_Total_HOUSING_UNITS_Rented,E_Total_HOUSING_UNITS_No_Telephone,E_Total_HOUSING_UNITS_More_Than_One_Occupant_Per_Room,EM_Total_HOUSING_UNITS_Avg_Household_Size_Rented,EM_Total_HOUSING_UNITS_Avg_Household_Size_Owned
219,GEORGIA,Coffee,592.2973368,72.53282656,0.9506,13069,31.54892966,-82.8549206,149,7,42961,36.2,22081.954,20879.046,42488.429,29213.48,12072.041,85.922,343.688,0,859.22,472.571,4940.515,25046.263,20827.068,468.024,16146.828,1560.08,780.04,9751.236,6519.888,2416.362,4546.764,4074.93,14543.5,2258.52,4448.6,923.94,12045.44,6306.982,10772.102,7144.192,3683.724,1440.662,869.365,1814.792,7480.62,32099.38,38369.376,4032.18,42.444,40328,2633,210.64,1016.338,1406.022,987.375,1645.625,35041.125,5005.875,1962.303,17426.463,17426.463,16620.615,805.848,1544.542,0,16150.537,58546,16803,8369,20244,2314,10180.176,5118.684,1158.138,200.172,1873.038,2602.236,8712.164,4883.5,25472.336,9422.382,4875.618,1458.396,285.96,2.72,2.73
220,GEORGIA,Colquitt,547.023219,83.37123255,0.9812,13071,31.18810588,-83.7677946,192,9,45606,36.4,22574.97,23031.03,44739.486,29415.87,10489.38,228.03,364.848,0,4241.358,866.514,8665.14,25630.572,22558.041,403.623,18835.74,3049.596,807.246,10700.304,7164.284,2582.832,4673.696,3951.118,16188.912,2485.14,4473.252,1420.08,10934.616,7713.018,11598.966,6476.58,3679.875,1141.951,451.469,2280.244,6455.878,38690.122,36897.382,7909.792,89.884,40828,4778,597.25,1772.638,2408.112,912.598,3865.402,34989.075,7421.925,3986.634,20112.723,20112.723,18723.243,1354.743,2362.116,34.737,14624.277,53016,17134,9073,23268,3055,11361.386,5257.908,1260.668,507.342,2429.092,3536.02,11295.648,7351.136,26132.392,9408.888,5965.112,307.48,522.716,2.95,2.9
221,GEORGIA,Columbia,290.0758117,507.7810492,0.1334,13073,33.54534185,-82.263524,168,4,147295,36.6,72027.255,75267.745,142286.97,109440.185,24598.265,441.885,6039.095,0,1767.54,5008.03,9426.88,102370.025,76047.58,3083.01,61807.01,5725.59,1614.91,35504.72,29134.48,4730.84,11335.28,9695.88,64386.988,5578.656,12435.754,2208.218,31728.606,7203.308,24238.158,31733.492,34167.042,3500.16,1312.56,16603.692,16471.105,126755.895,127152.722,15948.46,2029.804,136456,10839,2427.936,2828.979,5582.085,5983.128,4855.872,124681.488,13240.512,4965.192,72642.206,68992.99,65457.812,3535.178,5929.976,3763.254,41395.794,92611,20843,10438,28362,3188,38315.12,13068.36,1217.84,562.08,11944.2,2388.84,12893.76,7472.52,126153.72,37003.6,9836.4,1498.88,421.56,2.94,3.18
222,GEORGIA,Coweta,440.9317724,318.6796888,0.2427,13077,33.35334302,-84.76129976,242,4,140516,38.5,68431.292,72084.708,137143.616,107775.772,24730.816,281.032,2669.804,0,1545.676,3372.384,9555.088,100328.424,80646.336,1260.099,51944.081,6160.484,2520.198,38019.228,29348.176,6721.348,13288.772,10774.68,62009.568,6134.04,10818.216,2676.672,30001.032,10474.464,26747.292,28337.166,27869.556,3068.208,1448.876,9777.648,14975.827,124985.173,119901.6,18318.3,416.325,132020,8496,1656.72,2591.28,4256.496,3644.784,4851.216,120115.35,11734.65,4878.45,72191.46,72082.079,68691.268,3390.811,5140.907,0,37189.54,88707,20004,9431,26477,3256,41610.788,14314.932,2103.628,923.544,10056.368,4617.72,15476.841,8226.429,115867.161,36993.068,14314.932,1026.16,820.928,2.66,2.76
223,GEORGIA,DeKalb,267.7254214,2775.929892,0.6611,13089,33.76944049,-84.22396017,2259,57,743187,35.6,351527.451,391659.549,722377.764,256399.515,401320.98,5945.496,45334.407,0,13377.366,20809.236,63914.082,216267.417,378957.711,12412.873,281115.065,57683.351,17524.056,162765.602,101103.548,48051.961,114991.398,91937.567,227338.896,28566.144,68439.72,15473.328,255905.04,55376.09,104711.152,124847.912,218483.846,18923.311,7041.232,36947.495,75934.072,661289.928,604867.912,121854.458,7340.63,621355,121832,36062.272,37889.752,47758.144,49829.288,72002.712,559066.05,131138.95,61428.245,405772.884,405186.507,375281.28,29905.227,43391.898,586.377,180604.116,88359,18424,9280,27429,2543,232482.609,64161.867,11943.551,3888.598,43052.335,39719.251,120996.736,72889.6,535738.56,150822.051,126934.949,4444.112,6666.168,2.6,2.66
224,GEORGIA,Dougherty,328.6436378,277.0447668,0.9513,13095,31.53328528,-84.21722377,1543,125,91049,35.1,42155.687,48893.313,89592.216,24583.23,62823.81,182.098,819.441,0,1092.588,1456.784,2458.323,23399.593,45513.592,955.438,35003.774,5385.196,2084.592,21250.58,10677.46,8834.12,13529.42,11651.3,23667.274,5154.529,9147.474,3121.757,31580.565,10126.55,16781.14,18574.986,12383.324,2359.846,1487.729,5770.716,13913.796,75277.204,71369.36,18111.32,179.32,89017,2032,512.064,707.136,812.8,796.544,1235.456,81756.774,3141.226,1188.572,41222.96,41009,35160.76,5848.24,10127.44,285.28,30097.04,53074,17038,8789,23648,2211,25354.62,11512.18,3860.58,695.6,6295.18,9460.16,25608.576,10888,50520.32,15790.12,18989.88,765.16,973.84,2.54,2.44
225,GEORGIA,Douglas,200.0960654,708.8595156,0.5404,13097,33.70291126,-84.77026156,343,11,141840,36.4,67657.68,74182.32,138861.36,67232.16,65530.08,141.84,2269.44,0,3687.84,2978.64,13332.96,59430.96,72783.662,2107.635,58732.762,6884.941,2950.689,35061.088,23847.416,8667.336,13906.912,11458.512,51569.866,5569.1,14145.514,3118.696,37090.206,10949.16,28011.601,27464.143,24726.853,4363.861,1564.403,9816.514,16456.869,124200.131,119180.848,20447.008,420.144,129716,12124,1588.244,3031,7492.632,6583.332,5540.668,118132.098,14749.902,5448.162,72969.133,72859.734,67936.779,5032.354,7548.531,0,36429.867,73873,19474,10286,25904,2430,40741.376,12682.712,2105.624,979.36,7492.104,6659.648,18367.248,13880.592,107960.16,31535.392,17432.608,832.456,979.36,2.71,2.96
226,GEORGIA,Effingham,478.7920098,122.5772335,0.2363,13103,32.36616021,-81.34280942,36,1,58689,36.1,29227.122,29461.878,57339.153,48066.291,7981.704,58.689,528.201,0,645.579,1349.847,2464.938,46188.243,32392.575,525.285,22820.715,2626.425,1108.935,14997.948,11883.62,2233.301,5491.052,4487.091,25596.61,2381.08,5632.17,549.48,11630.66,4567.8,14388.57,11457.565,7651.065,1405.398,754.116,5028.216,7312.158,50720.842,50309.244,7203.5,57.628,56967,1722,368.508,571.704,781.788,776.622,945.378,52289.115,2463.885,930.801,29597.646,29285.152,28079.818,1160.692,1785.68,357.136,15044.354,78946,19107,8491,38833,1741,17128.804,5470.563,1065.428,245.868,3421.663,1823.521,5000.212,4883.928,48316.002,15530.662,4958.338,327.824,389.291,2.67,2.91
227,GEORGIA,Fannin,387.0295606,64.40076557,0.3003,13111,34.86430205,-84.316964,32,1,24925,51.4,12088.625,12836.375,24600.975,24152.325,74.775,99.7,174.475,24.925,74.775,324.025,573.275,23703.675,16155.873,371.115,7001.703,1212.309,494.82,6987.948,5659.401,836.88,3473.052,2897.697,12072.409,2058.528,3109.235,385.974,3838.297,2538.837,6547.527,5955.768,4065.957,484.785,161.595,2191.444,6069.875,18705.125,21766.878,2838.085,49.358,24391,534,13.884,115.878,404.238,342.828,191.172,23070.448,861.552,335.048,10226.076,10226.076,9590.916,635.16,1312.664,0,10945.924,66954,20311,8765,20046,2074,6276.6,5628.018,502.128,219.681,3096.456,1077.483,3318.84,2777.992,18487.168,8170.041,2290.959,188.298,167.376,2.24,2.4
228,GEORGIA,Fayette,194.3715005,572.9698012,0.0608,13113,33.41357794,-84.49089434,187,10,111369,43.5,54013.965,57355.035,107805.192,75508.182,24278.442,222.738,5011.605,111.369,2450.118,3563.808,8018.568,70273.839,65483.391,997.209,41771.977,2659.224,886.408,30570.057,25680.438,3657.276,9182.943,8189.118,54733.2,4834.766,8027.536,1003.442,22623.056,3924.7,15623.325,20755.625,35095.875,2684.054,1200.761,10730.286,10625.952,100061.048,97688.939,12280.263,663.798,100123,11246,1821.852,2845.238,6578.91,6230.284,5015.716,94002.414,12455.586,3726.03,55572.59,55483.245,52713.55,2769.695,4467.25,178.69,33772.41,115510,22831,10386,35796,2776,31524.129,12959.478,1272.096,238.518,11091.087,1828.638,6189.288,6631.38,97702.332,32358.942,7394.058,357.777,357.777,2.52,2.85
229,GEORGIA,Floyd,509.8223959,189.9171178,0.8854,13115,34.26268279,-85.21577392,150,11,96824,38.5,46765.992,50058.008,94887.52,75716.368,13845.832,193.648,1549.184,0,3582.488,1936.48,10456.992,68938.688,53297.325,834.219,34295.67,4263.786,1761.129,24871.834,17638.335,5202.418,10761.166,9228.947,38251.36,5542.544,9211.552,1873.536,23106.944,12176.53,21212.797,17623.925,13073.748,2485.185,1271.49,6225.996,14492.007,80226.993,80634.972,15035.262,191.532,90174,6650,1183.7,1901.9,3564.4,2068.15,4581.85,81875.7,9097.3,4002.812,44062.25,43985.62,41226.94,2758.68,4827.69,0,32567.75,67372,19157,10559,26484,3827,25833.925,12685.348,2921.906,2351.778,7019.701,5558.748,17705.509,10753.084,64240.407,21486.699,14146.301,1460.953,962.091,2.57,2.62
230,GEORGIA,Forsyth,224.5513158,979.1971123,0.0373,13117,34.22604035,-84.1231513,341,10,219880,38.3,109280.36,110599.64,215262.52,178982.32,7256.04,439.76,25945.84,0,2638.56,4617.48,20888.6,161172.04,126055.525,2630.724,83963.941,6576.81,2849.951,60192.475,52309.25,5599.3,13482.525,10609.2,110000.772,6082.992,13517.76,1351.776,37849.728,10225.224,23574.822,34794.165,73422.789,4128.394,932.218,10245.69,15786.144,203465.856,188564.697,27838.848,1087.455,183138,36742,6907.496,15431.64,14402.864,15982.77,20759.23,161709.408,44552.592,13407.03,113570.224,113570.224,109443.399,3961.752,5777.555,165.073,51502.776,124580,22382,10495,27270,3357,63728.875,17166.275,1473.5,957.775,11198.6,2947,12925.248,8105.664,198260.16,61592.3,12082.7,1178.8,736.75,2.89,2.99
231,GEORGIA,Fulton,526.7390925,1940.053462,0.5268,13121,33.79216944,-84.46319413,3065,129,1021902,35.4,494600.568,527301.432,999420.156,458833.998,450658.782,4087.608,70511.238,0,15328.53,22481.844,74598.846,406716.996,544898.52,11845.62,357342.87,73047.99,23691.24,216808.672,145205.808,55602.224,183207.328,151206.048,318955.392,39869.424,88044.978,14951.034,369622.785,54246.377,125659.329,153812.512,352944.782,17364.707,5987.83,42710.004,102250.178,910127.822,826796.061,172627.749,11104.709,891823,130079,35511.567,40324.49,54242.943,53072.232,77006.768,807048.83,152581.17,49900.76,552954.644,552137.872,517016.676,35937.968,53090.18,816.772,263817.356,110740,18244,9527,29582,2462,328413.136,87203.488,18400.736,6000.24,52402.096,48401.936,149420.842,80152.902,759968.256,206008.24,194007.76,9200.368,7600.304,2.3,2.62
232,GEORGIA,Gilmer,426.2129348,70.20434519,0.5599,13123,34.69316688,-84.45802506,77,0,29922,46.9,15080.688,14841.312,29323.56,27109.332,149.61,508.674,149.61,0,1406.334,598.44,3441.03,25762.842,18403.46,415.562,9439.194,1395.101,474.928,8000.115,6719.165,826.795,3644.885,3050.99,14970.582,1461.774,3301.593,680.481,4763.367,3956.117,7955.948,5551.678,4371.4,613.17,245.268,2518.95,5976.333,23756.667,25664.934,3759.454,177.612,27862,2060,311.06,685.98,1060.9,449.08,1610.92,25431.744,2920.256,1672.768,13558.272,13533.44,12788.48,744.96,1365.76,24.832,11273.728,65798,20378,10393,23912,2256,7767.215,5310.12,570.605,291.125,2818.09,1420.69,4834.58,3143.96,21651.8,8710.46,2934.54,244.545,221.255,2.75,2.48
233,GEORGIA,Glynn,419.5507097,200.1522058,0.7159,13127,31.23279254,-81.53811412,59,1,83974,41,39383.806,44590.194,81958.624,57018.346,21917.214,335.896,1091.662,83.974,1511.532,2015.376,5542.284,53491.438,49257.873,825.09,28135.569,4290.468,2062.725,22090.158,15402.312,5302.989,11686.842,9997.992,33204.492,4645.896,9565.08,1298.118,19608.414,7049.218,15729.66,18234.754,17244.368,2440.668,1432.566,6567.323,13023.464,69928.536,68804.51,13926.696,165.794,79439,4535,616.76,1895.63,2022.61,1868.42,2666.58,72919.769,6083.231,2765.105,40821.879,40821.879,38542.825,2212.023,3619.674,0,26209.121,73706,19549,10319,29149,3467,24893.649,12767.706,2026.62,709.317,7160.724,5674.536,15111.042,7844.53,59618.428,21009.294,12767.706,709.317,675.54,2.42,2.46
234,GEORGIA,Gordon,355.8311001,159.5981913,0.8806,13129,34.50487351,-84.87296253,116,13,56790,37.8,27997.47,28792.53,55824.57,50656.68,2271.6,454.32,624.69,0,1817.28,965.43,8859.24,44182.62,31650.171,449.736,21362.46,2810.85,1124.34,15098.736,11405.228,2699.102,5195.264,4363.21,24341.779,3251.592,5464.481,1354.83,10748.318,8425.163,13298.912,10616.461,5440.464,1538.505,752.158,2979.13,10522.49,45747.51,49168.128,6791.488,168.384,51557,5233,638.426,1857.715,2736.859,1397.211,3835.789,44696.886,8577.114,4048.824,26902.764,26902.764,25655.616,1247.148,2048.886,0,17638.236,63502,18516,10571,19225,2859,15119.03,6839.078,1461.168,344.998,2496.162,3226.746,11216.8,7234.836,37632.364,12988.16,7305.84,568.232,730.584,2.88,2.71
235,GEORGIA,Gwinnett,430.552926,2095.67267,0.4347,13135,33.96044201,-84.02137802,2056,65,902298,35.1,441223.722,461074.278,875229.06,448442.106,245425.056,3609.192,102861.972,0,74890.734,27068.94,188580.282,345580.134,451344.415,19740.71,384943.845,41276.03,14356.88,217986.62,162262.888,40998.808,70737.38,58033.524,360712.896,25865.072,65711.264,12583.008,234183.76,70459.197,130607.292,164977.632,206794.879,25176.494,5651.866,37951.314,61927.293,835569.707,780898.812,104298.129,6240.059,673782,228516,34505.916,77466.924,116543.16,104431.812,124084.188,549324.496,291907.504,126184.8,473747.352,473062.746,450470.748,22591.998,32176.482,684.606,210858.648,87238,19811,9563,27430,2756,253788.396,58610.972,9239.168,3175.964,35513.052,24541.54,102117.096,81514.524,712132.38,191135.288,97588.712,4908.308,8950.444,3.02,3.15
236,GEORGIA,Habersham,276.8274965,159.98772,0.7146,13137,34.63331566,-83.53094677,355,9,44289,39.5,20948.697,23340.303,43314.642,38354.274,1372.959,44.289,885.78,265.734,2435.895,974.358,6421.905,34279.686,23779.83,625.785,15477.749,1793.917,709.223,10362.99,8600.37,1170.015,4832.01,4072.26,18833.753,2916.891,3997.221,648.198,9614.937,6458.468,9983.962,7643.508,5540.062,952.14,244.836,2806.204,6984.615,35346.385,39231.43,4251.898,350.672,40209,4080,930.24,1097.52,2052.24,1387.2,2692.8,34765.225,6869.775,3205.895,18840.942,18840.942,18095.82,745.122,1419.28,35.482,16641.058,63717,18953,9753,24080,1352,10469.355,6275.535,622.995,212.73,3175.755,2036.13,6042.15,4500.36,31127.49,11669.76,3525.24,562.215,379.875,2.66,2.77
237,GEORGIA,Hall,392.9838902,498.6489393,0.6618,13139,34.32207823,-83.81896936,1776,23,195961,36.3,97588.578,98372.422,191649.858,166370.889,14501.114,391.922,3331.337,0,6858.635,4311.142,55065.041,119732.171,100174.176,2912.04,80954.712,10289.208,3688.584,47756.457,36248.877,8183.168,16174.543,13041.924,80867.24,8148.22,15681.48,2767.32,46429.48,27457.056,34956.9,34194.204,30507.84,6155.244,2165.734,10435.176,21451.98,173566.02,168869.776,24400.908,387.316,163325,32636,3426.78,11259.42,17982.436,8354.816,24281.184,130260.4,52689.6,24698.25,95501.52,95501.52,92025.99,3475.53,5591.07,151.11,55608.48,77594,20702,10324,28005,2572,51144.8,20202.196,2749.033,1662.206,11955.097,6712.755,28317.722,19977.571,145661.707,43856.666,20074.334,1534.344,3452.274,3.17,2.98
238,GEORGIA,Harris,463.8472111,72.41608701,0.1341,13145,32.73709786,-84.90538572,59,2,33590,43.1,16828.59,16761.41,32649.48,26569.69,5407.99,33.59,436.67,0,167.95,940.52,1142.06,25864.3,20246.777,330.29,11659.237,792.696,363.319,9665.61,8097.228,1106.378,2492.39,2249.23,16808.016,1497.744,2773.6,332.832,6351.544,2159.148,5515.215,8777.406,7017.231,980.685,457.653,3375.58,5999.63,26965.37,29347.12,3935.182,66.698,32821,769,86.897,122.271,559.832,532.917,236.083,30541.356,1472.644,224.098,16629.876,16358.146,15189.707,1168.439,1929.283,271.73,10543.124,89130,21554,9953,26691,3890,9130.658,4559.25,571.426,133.738,3209.712,948.324,2245.224,2146.17,28593.588,10455.88,1702.12,109.422,158.054,2.78,2.71
239,GEORGIA,Hart,232.4210854,110.2782906,0.7194,13147,34.34626973,-82.96567682,12,0,25631,43.8,12559.19,13071.81,25092.749,19812.763,4741.735,0,256.31,0,256.31,538.251,948.347,19197.619,15173.589,222.777,8416.02,965.367,544.566,6953.186,5239.937,1312.489,3065.814,2735.187,11018.108,1628.396,2791.536,359.516,5392.74,3604.048,6748.396,5258.968,2776.588,1159.338,621.674,1397.388,5002.934,19764.066,22820.528,2456.816,50.656,24971,660,25.74,211.2,423.06,291.06,368.94,23023.25,1211.75,411.995,10466.7,10466.7,9945.45,500.4,1021.65,0,10383.3,54039,18375,11146,23530,1299,6712.73,4598.721,821.558,170.323,2444.636,1653.135,4294.494,4516.623,15869.883,7634.478,2384.522,170.323,100.19,2.73,2.39
240,GEORGIA,Henry,318.6486038,694.5174005,0.3137,13151,33.4533428,-84.1481466,520,13,221307,36.9,105784.746,115522.254,213339.948,109104.351,93834.168,221.307,7524.438,0,2876.991,7967.052,14827.569,99809.457,114537.8,3964.77,94053.155,7929.54,3303.975,57288.976,40678.126,12919.55,16537.024,14100.766,88257.335,7689.748,19923.438,2971.039,55925.44,13649.184,44217.669,44075.49,40236.657,6186.672,1675.557,16913.832,22888.112,197189.888,188951.616,29626.56,877.824,204324,16983,1460.538,5366.628,10155.834,10852.137,6130.863,187144.996,21257.004,6043.658,112394.961,112223.888,104696.676,7527.212,11461.891,342.146,58678.039,79429,19599,9942,26002,2283,61866.188,20228.324,3026.866,959.738,15946.416,7973.208,22851.816,18457.236,178419.948,52859.416,20966.584,1255.042,812.086,2.89,3.02
241,GEORGIA,Houston,376.0568179,403.3486239,0.5669,13153,32.45802497,-83.66879087,262,14,151682,35.3,73717.452,77964.548,146069.766,92981.066,46263.01,606.728,4398.778,0,1971.866,5612.234,10011.012,86307.058,84927.734,1800.588,55518.13,7802.548,3151.029,40200.536,28915.19,8646.484,15945.464,13194.31,60572.396,7034.983,13116.07,2503.977,36009.574,9001.811,26906.512,36007.244,27005.433,3768.864,1752.96,17427.242,19559.628,128619.372,125246.642,23465.063,896.754,143546,8136,1358.712,2139.768,4637.52,3986.64,4149.36,129137.459,12305.541,4101.847,76117.74,73666.095,68529.315,5136.78,8172.15,2334.9,40627.26,73864,17786,9223,28340,2376,44467.632,14654.106,3144.176,617.606,14373.376,7411.272,23475.896,14055.632,111996.472,36158.024,19987.976,898.336,1740.526,2.69,2.66
242,GEORGIA,Jackson,339.666148,193.5871455,0.3516,13157,34.13794553,-83.56814788,111,2,65755,38.5,32417.215,33337.785,64045.37,57469.87,4405.585,65.755,1052.08,0,986.325,1709.63,4865.87,53919.1,35297.172,1105.068,25741.584,2860.176,1170.072,16833.976,13220.4,2666.114,5200.024,4208.494,28805.248,3522.944,5647.072,1243.392,12589.344,7209.979,14287.259,13446.832,9288.93,1924.944,761.957,4299.152,8854.144,56249.856,59565.38,5474.28,130.34,62172,3583,469.373,953.078,2160.549,1626.682,1956.318,56266.095,5226.905,2090.762,31204.775,31053.05,29535.8,1517.25,2427.6,151.725,19370.225,80980,20102,10592,21782,5330,16966.18,7557.662,1255.938,308.476,4120.358,2666.114,7156.6,5269.86,52633.54,17076.35,4957.65,837.292,330.51,2.82,2.99
243,GEORGIA,Laurens,807.2966498,58.73677292,0.8013,13175,32.46325233,-82.92221316,67,1,47418,38.3,22476.132,24941.868,47086.074,28024.038,17639.496,47.418,521.598,0,806.106,331.926,1232.868,27360.186,24720.007,463.79,18829.874,2411.708,927.58,11375.146,7543.337,2921.11,5807.854,5172.083,16404.936,3122.958,4439.868,978.276,12717.588,4708.102,13713.532,8278.676,4929.288,1033.056,487.832,3317.589,6231.938,40275.062,40918.383,5858.875,93.742,46728,690,133.86,197.34,358.8,451.95,238.05,42973.547,1283.453,442.57,18205.504,18205.504,17319.232,886.272,1772.544,0,18722.496,59679,16765,10162,22945,2156,11426.695,6529.54,979.431,274.928,3230.404,3367.868,12370.911,5745.292,28216.797,10773.741,6409.259,532.673,412.392,2.83,2.62
244,GEORGIA,Liberty,516.4702573,120.2547468,0.8882,13179,31.82588896,-81.49251135,37,0,62108,28.1,31550.864,30557.136,58381.52,28880.22,25526.388,310.54,1304.268,310.54,2049.564,3726.48,7825.608,24594.768,34418.391,360.402,22585.192,2703.015,1321.474,16610.88,11267.52,4530.24,6621.12,5273.664,24634.615,2010.035,5001.715,1168.625,13930.01,3241.511,11398.72,14462.126,6518.643,1283.94,627.704,9469.953,7634.904,48504.096,42016.856,17426.066,1275.078,58633,3475,604.65,969.525,1900.825,1998.125,1476.875,48610.51,7199.49,2344.02,31200.222,25623.816,22674.312,2903.418,5253.804,5576.406,14885.778,52848,16429,9391,22421,3093,19329.024,4994.88,998.976,325.248,4530.24,3508.032,10070.256,8931.358,41000.328,10338.24,12893.76,348.48,650.496,2.62,2.54
245,GEORGIA,Lowndes,497.1534989,230.4761009,0.8662,13185,30.83568832,-83.27056716,162,4,114582,30.2,55916.016,58665.984,112290.36,66228.396,41707.848,343.746,2062.476,114.582,1718.73,2291.64,6302.01,62218.026,58097.752,1214.972,42413.568,8725.708,2209.04,25375.944,17686.264,6313.632,15096.056,11858.296,38279.421,5024.745,9775.413,2009.898,36178.164,10020.548,20175.6,19906.592,17216.512,2019.955,1154.26,8103.456,12903.182,96445.818,92976.42,19681.14,565.55,109759,4823,1205.75,1355.263,2261.987,2069.067,2753.933,99840.72,6599.28,2235.24,53223.76,50526.61,46660.695,3865.915,6832.78,2697.15,36681.24,61039,16800,8959,36613,2236,29868.336,10725.08,2185.488,688.024,6637.408,7608.736,27840.456,12594.492,70043.052,21166.856,19305.144,1254.632,1052.272,2.64,2.81
246,GEORGIA,Lumpkin,282.9419059,112.9242411,0.4338,13187,34.57286511,-84.00425681,67,2,31951,37.2,15560.137,16390.863,31375.882,29970.038,607.069,191.706,95.853,31.951,447.314,575.118,1533.648,28947.606,17461.029,243.784,9690.414,3077.773,609.46,7711.638,5742.957,1223.145,3937.362,2854.005,12703.16,2017.24,3162.16,272.6,9077.58,3267.009,5852.556,5672.169,5251.266,675.176,346.712,2401.752,5001.648,26654.352,27153.188,4435.76,95.052,30815,1136,82.928,298.768,754.304,416.912,719.088,28961.154,1620.846,519.894,16480.988,16400.462,15675.728,724.734,1207.89,80.526,10361.012,61802,18328,10144,28875,2536,8643.558,4310.13,431.013,139.788,2085.171,1560.966,5251.676,3877.691,21434.166,7909.671,3739.329,186.384,151.437,2.64,2.6
