"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-17",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-19",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-20",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-21",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-22",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-23",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-24",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-25",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-26",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-27",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-28",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-29",,,,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-06-30",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-01",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-02",,,,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-04",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-06",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-07",,,,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-09",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-10",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-11",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-13",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-15",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-17",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-18",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-19",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.57215","-76.16578","125.0","2020-07-20",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-03",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-04",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-07",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-11",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-13",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-15",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-18",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-19",,,,,,,,,"0.63",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-21",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-23",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-24",,,,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-25",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-26",,,,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-27",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-28",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-29",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-03-30",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-01",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-04",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-06",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-07",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-08",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-09",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-13",,,,,,,,,"1.38",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-14",,,,,,,,,"0.99",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-15",,,,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-21",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-22",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-24",,,,,,,,,"1.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-25",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-26",,,,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-27",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-04-29",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-01",,,,,,,,,"1.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-02",,,,,,,,,"0.16",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-04",,,,,,,,,"1.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-06",,,,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-07",,,,,,,,,"0.32",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-09",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-11",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-15",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-22",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-23",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-28",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-05-29",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-03",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-05",,,,,,,,,"0.81",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-06",,,,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-07",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-11",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-12",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-18",,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-19",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-20",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-21",,,,,,,,,"0.76",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-22",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-23",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-24",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-26",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-06-28",,,,,,,,,"0.83",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-01",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-02",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-05",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-07",,,,,,,,,"2.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-10",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-13",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-14",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDPG0050","BOWIE 3.9 S, MD US","38.9035758972168","-76.7258605957031","38.7","2020-07-20",,,,,,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-01",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-03",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-04",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-07",,,,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.480854","-76.3948","124.1","2020-03-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
